,0,1,2
1866,BX1,045900,2014-08-09 08:17:58
1867,BX1,049400,2014-08-09 08:18:13
1868,BX1,047000,2014-08-09 08:18:15
1869,BX1,047900,2014-08-09 08:18:59
1870,BX1,045900,2014-08-09 08:19:00
1871,BX1,051800,2014-08-09 08:19:01
1872,BX1,049800,2014-08-09 08:19:06
1873,BX1,049400,2014-08-09 08:19:16
1874,BX1,047000,2014-08-09 08:19:18
1875,BX1,049400,2014-08-09 08:19:47
1876,BX1,047000,2014-08-09 08:19:50
1877,BX1,047900,2014-08-09 08:20:02
1878,BX1,045900,2014-08-09 08:20:03
1879,BX1,049800,2014-08-09 08:20:09
1880,BX1,049800,2014-08-09 08:20:40
1881,BX1,049400,2014-08-09 08:20:49
1882,BX1,047000,2014-08-09 08:20:53
1883,BX1,047900,2014-08-09 08:21:05
1884,BX1,045900,2014-08-09 08:21:06
1885,BX1,047900,2014-08-09 08:21:36
1886,BX1,045900,2014-08-09 08:21:38
1887,BX1,049800,2014-08-09 08:21:43
1888,BX1,049400,2014-08-09 08:21:52
1889,BX1,047000,2014-08-09 08:21:56
1890,BX1,047000,2014-08-09 08:22:28
1891,BX1,047900,2014-08-09 08:22:39
1892,BX1,045900,2014-08-09 08:22:40
1893,BX1,051800,2014-08-09 08:22:41
1894,BX1,049800,2014-08-09 08:22:45
1895,BX1,049400,2014-08-09 08:22:55
1896,BX1,051800,2014-08-09 08:23:13
1897,BX1,049800,2014-08-09 08:23:17
1898,BX1,049400,2014-08-09 08:23:27
1899,BX1,047000,2014-08-09 08:23:30
1900,BX1,047900,2014-08-09 08:23:43
1901,BX1,045900,2014-08-09 08:23:44
1902,BX1,047000,2014-08-09 08:24:01
1903,BX1,047900,2014-08-09 08:24:14
1904,BX1,045900,2014-08-09 08:24:15
1905,BX1,051800,2014-08-09 08:24:17
1906,BX1,049800,2014-08-09 08:24:20
1907,BX1,049400,2014-08-09 08:24:29
1908,BX1,047000,2014-08-09 08:24:33
1909,BX1,047000,2014-08-09 08:25:05
1910,BX1,045900,2014-08-09 08:25:17
1911,BX1,047900,2014-08-09 08:25:18
1912,BX1,049800,2014-08-09 08:25:22
1913,BX1,051800,2014-08-09 08:25:23
1914,BX1,049400,2014-08-09 08:25:32
1915,BX1,045900,2014-08-09 08:25:48
1916,BX1,047900,2014-08-09 08:25:50
1917,BX1,049800,2014-08-09 08:25:54
1918,BX1,051800,2014-08-09 08:25:56
1919,BX1,049400,2014-08-09 08:26:03
1920,BX1,047000,2014-08-09 08:26:07
1921,BX1,045900,2014-08-09 08:26:20
1922,BX1,047900,2014-08-09 08:26:21
1923,BX1,049800,2014-08-09 08:26:25
1924,BX1,045900,2014-08-09 08:26:51
1925,BX1,047900,2014-08-09 08:26:52
1926,BX1,049800,2014-08-09 08:26:56
1927,BX1,051800,2014-08-09 08:27:03
1928,BX1,049400,2014-08-09 08:27:05
1929,BX1,047000,2014-08-09 08:27:10
1930,BX1,049400,2014-08-09 08:27:36
1931,BX1,051800,2014-08-09 08:27:36
1932,BX1,047000,2014-08-09 08:27:42
1933,BX1,045900,2014-08-09 08:27:53
1934,BX1,047900,2014-08-09 08:27:55
1935,BX1,049800,2014-08-09 08:27:59
1936,BX1,049400,2014-08-09 08:28:07
1937,BX1,051800,2014-08-09 08:28:09
1938,BX1,047000,2014-08-09 08:28:13
1939,BX1,049400,2014-08-09 08:28:38
1940,BX1,051800,2014-08-09 08:28:43
1941,BX1,047000,2014-08-09 08:28:45
1942,BX1,045900,2014-08-09 08:28:56
1943,BX1,047900,2014-08-09 08:28:58
1944,BX1,049800,2014-08-09 08:29:03
1945,BX1,049400,2014-08-09 08:29:40
1946,BX1,047000,2014-08-09 08:29:48
1947,BX1,051800,2014-08-09 08:29:49
1948,BX1,045900,2014-08-09 08:29:58
1949,BX1,047900,2014-08-09 08:30:02
1950,BX1,049800,2014-08-09 08:30:06
1951,BX1,047900,2014-08-09 08:30:33
1952,BX1,049800,2014-08-09 08:30:37
1953,BX1,049400,2014-08-09 08:30:43
1954,BX1,047000,2014-08-09 08:30:51
1955,BX1,051800,2014-08-09 08:30:56
1956,BX1,045900,2014-08-09 08:31:00
1957,BX1,051800,2014-08-09 08:31:29
1958,BX1,045900,2014-08-09 08:31:31
1959,BX1,047900,2014-08-09 08:31:36
1960,BX1,049800,2014-08-09 08:31:39
1961,BX1,049400,2014-08-09 08:31:47
1962,BX1,047000,2014-08-09 08:31:54
1963,BX1,049400,2014-08-09 08:32:18
1964,BX1,047000,2014-08-09 08:32:26
1965,BX1,045900,2014-08-09 08:32:33
1966,BX1,051800,2014-08-09 08:32:37
1967,BX1,047900,2014-08-09 08:32:40
1968,BX1,049800,2014-08-09 08:32:42
1969,BX1,051800,2014-08-09 08:33:10
1970,BX1,049800,2014-08-09 08:33:13
1971,BX1,047000,2014-08-09 08:33:29
1972,BX1,049400,2014-08-09 08:33:30
1973,BX1,045900,2014-08-09 08:33:40
1974,BX1,047900,2014-08-09 08:33:43
1975,BX1,051800,2014-08-09 08:33:43
1976,BX1,049800,2014-08-09 08:33:44
1977,BX1,045900,2014-08-09 08:34:11
1978,BX1,047900,2014-08-09 08:34:14
1979,BX1,051800,2014-08-09 08:34:16
1980,BX1,049800,2014-08-09 08:34:17
1981,BX1,047000,2014-08-09 08:34:32
1982,BX1,049400,2014-08-09 08:34:32
1983,BX1,047000,2014-08-09 08:35:03
1984,BX1,049400,2014-08-09 08:35:04
1985,BX1,045900,2014-08-09 08:35:13
1986,BX1,047900,2014-08-09 08:35:17
1987,BX1,049800,2014-08-09 08:35:19
1988,BX1,051800,2014-08-09 08:35:22
1989,BX1,051800,2014-08-09 08:35:56
1990,BX1,047000,2014-08-09 08:36:06
1991,BX1,049400,2014-08-09 08:36:06
1992,BX1,045900,2014-08-09 08:36:16
1993,BX1,047900,2014-08-09 08:36:21
1994,BX1,049800,2014-08-09 08:36:21
1995,BX1,047900,2014-08-09 08:36:52
1996,BX1,049800,2014-08-09 08:36:52
1997,BX1,051800,2014-08-09 08:37:03
1998,BX1,047000,2014-08-09 08:37:09
1999,BX1,049400,2014-08-09 08:37:09
